"POLITICAL_UNIT","NAME","WGMS_ID","GEN_LOCATION","SPEC_LOCATION","LATITUDE","LONGITUDE","PRIM_CLASSIFIC","FORM","FRONTAL_CHARS","EXPOS_ACC_AREA","EXPOS_ABL_AREA","PARENT_GLACIER","REMARKS","GLACIER_REGION_CODE","GLACIER_SUBREGION_CODE"
"RU","UNNAMED 22034",22034,,,43.24231,42.14994,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22035",22035,,,43.23773,42.10238,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22036",22036,,,43.25578,42.08499,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22037",22037,,,43.20900,42.03292,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22038",22038,,,43.22394,41.95100,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22039",22039,,,43.25800,41.88507,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22040",22040,,,43.27901,41.89666,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22041",22041,,,43.30064,41.88386,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22042",22042,,,43.21823,41.82209,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22043",22043,,,43.21998,41.79267,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22044",22044,,,43.23689,41.79316,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22045",22045,,,43.24525,41.78836,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22046",22046,,,43.24418,41.77431,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22047",22047,,,43.24579,41.71844,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22048",22048,,,43.25272,41.66889,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22049",22049,,,43.33350,41.58250,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22050",22050,,,43.31374,41.51408,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22052",22052,,,43.35625,41.33667,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22053",22053,,,43.35467,41.31828,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22059",22059,,,43.22566,41.67210,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22060",22060,,,43.23946,42.16173,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22061",22061,,,43.24476,42.09385,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22063",22063,,,43.33416,41.82692,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22064",22064,,,43.33915,41.83611,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22065",22065,,,43.30532,41.50385,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22066",22066,,,43.36217,41.28017,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22067",22067,,,43.38893,41.22175,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22161",22161,,,43.70429,40.46037,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22162",22162,,,43.73509,40.46129,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22163",22163,,,43.53755,40.49788,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22164",22164,,,43.37645,41.23393,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22166",22166,,,43.38107,41.56497,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22169",22169,,,43.21676,42.11724,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22171",22171,,,43.22760,42.25292,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22172",22172,,,43.21595,42.28686,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22176",22176,,,43.33312,42.36886,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22177",22177,,,43.33770,42.38116,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22178",22178,,,43.36209,42.40589,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22179",22179,,,43.33738,42.40661,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22180",22180,,,43.25680,42.43147,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22183",22183,,,43.25066,42.45423,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22192",22192,,,43.21606,42.53298,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22194",22194,,,43.21522,42.54957,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22197",22197,,,43.33973,42.58361,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22201",22201,,,43.18185,42.59581,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22204",22204,,,43.33581,42.60072,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22205",22205,,,43.18315,42.60782,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22207",22207,,,43.32903,42.61279,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22209",22209,,,43.32440,42.63249,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22213",22213,,,43.19606,42.70263,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22214",22214,,,43.24631,42.72459,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22217",22217,,,43.24345,42.74122,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22218",22218,,,43.23122,42.75416,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22219",22219,,,43.22615,42.76911,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22220",22220,,,43.19329,42.78546,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22221",22221,,,43.18153,42.81246,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22222",22222,,,43.21478,42.84109,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22224",22224,,,43.18534,42.85273,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22225",22225,,,43.20160,42.88017,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22226",22226,,,43.20973,42.89904,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22227",22227,,,43.26376,42.91399,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22229",22229,,,43.16971,42.96533,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22230",22230,,,43.01887,43.23455,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22231",22231,,,42.95600,43.26074,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22232",22232,,,42.91581,43.32857,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22233",22233,,,42.90498,43.33613,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22234",22234,,,42.89731,43.34372,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22235",22235,,,43.01076,43.37432,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22236",22236,,,42.99399,43.38218,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22237",22237,,,43.01075,43.40435,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22238",22238,,,42.98953,43.40642,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22239",22239,,,42.99949,43.40581,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22240",22240,,,42.96808,43.42630,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22241",22241,,,42.89712,43.45444,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22242",22242,,,42.98891,43.46625,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22243",22243,,,42.95619,43.48286,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22244",22244,,,42.95563,43.50440,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22245",22245,,,42.96642,43.52214,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22246",22246,,,42.95102,43.53768,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22247",22247,,,42.87350,43.54646,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22248",22248,,,42.94908,43.56499,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22249",22249,,,42.86126,43.58690,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22250",22250,,,42.84623,43.59972,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22252",22252,,,42.82193,43.65321,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22253",22253,,,42.80252,43.83376,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22254",22254,,,42.74482,44.06108,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22255",22255,,,42.73986,44.07377,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22256",22256,,,42.74312,44.09574,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22257",22257,,,42.74130,44.11379,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22258",22258,,,42.72143,44.13594,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22259",22259,,,42.73605,44.15011,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22261",22261,,,42.74464,44.38292,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22266",22266,,,42.70022,45.06220,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22267",22267,,,42.57419,45.30881,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22268",22268,,,42.55803,45.52036,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22269",22269,,,42.49302,45.77753,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 3",4471,"NOVAYA ZEMLYA","Kara",75.64345,63.00362,"4","3","7","S","S",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","UNNAMED 36",9428,,,79.58930,98.97140,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-03"
"RU","UNNAMED 37",9429,,,79.47560,99.29250,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-03"
"RU","UNNAMED 38 (STUDY ID15)",8528,,,76.57940,66.45810,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 39 (STUDY ID 44)",8522,,,75.72520,62.37960,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 4",4472,"NOVAYA ZEMLYA","Barents",76.10231,61.64983,"4","3","7","N","NW",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","UNNAMED 40 (STUDY ID 50)",8519,,,75.34860,60.16750,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 41 (STUDY ID 58)",8511,,,74.78940,58.22770,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 42 (STUDY ID 60)",8509,,,74.60000,57.69850,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 43 (STUDY ID 61)",8503,,,74.76320,57.15510,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 44 (STUDY ID 62)",8501,,,74.77890,56.81840,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 45 (STUDY ID 63)",8502,,,74.85440,56.83060,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 46 (STUDY ID 64)",8505,,,74.99070,57.34050,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 47 (STUDY ID 65)",8506,,,75.09090,57.62840,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 48 (STUDY ID 66 NORTH/A,B,C)",8512,,,75.29790,58.64130,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 49 (STUDY ID 66 SOUTH)",8510,,,75.16120,58.12970,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 5",4473,"NOVAYA ZEMLYA","Barents",76.13802,62.07940,"4","3","7","N","N",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","UNNAMED 50 (STUDY ID 67)",8513,,,75.45990,58.92230,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 51 (STUDY ID 68)",8515,,,75.55680,59.07720,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 52 (STUDY ID 69)",8514,,,75.72690,59.00580,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 53 (STUDY ID 70)",8516,,,75.66740,59.40730,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 54 (STUDY ID 71)",8517,,,75.71770,60.01680,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 55 (STUDY ID 73)",8518,,,75.71770,60.01680,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 56 (STUDY ID 80)",8520,,,75.89090,61.28150,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 57 (STUDY ID 83)",8521,,,75.99730,61.65070,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 58 (STUDY ID 94)",8524,,,76.36430,65.04610,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 59 (STUDY ID 95)",8525,,,76.33620,65.54020,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 6",4474,"NOVAYA ZEMLYA","Barents",76.11833,62.26511,"4","3","7","N","NE",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","UNNAMED 60 (STUDY ID 96)",8526,,,76.42320,65.65860,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 61 (STUDY ID 97)",8527,,,76.42320,65.65860,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 62 (STUDY ID 203)",8508,,,74.50790,57.68900,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 63 (STUDY ID 214)",8498,,,74.31250,56.24100,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 64 (STUDY ID 215)",8497,,,74.35710,55.90920,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 65 (STUDY ID 224)",8500,,,74.54220,56.45270,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 66 (STUDY ID 225)",8499,,,74.55870,56.25600,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 67 (STUDY ID 230)",8504,,,74.58630,57.17230,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","UNNAMED 7",4475,"NOVAYA ZEMLYA","Barents",76.49666,65.51370,"4","3","7","NE","NE",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","UNNAMED XX",8523,,,76.11190,62.66570,,,,,,,"Glacier info from Sevestre & Benn (2015)","RUA","RUA-02"
"RU","uzenboge",22308,,,43.08932,43.31189,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","VEL'KENA",4324,"NOVAYA ZEMLYA","Barents",76.27708,64.15469,"4","3","4","NW","NW",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VERA",4325,,,76.68000,66.37000,,,,,,,"Data from P. Leclercq.","RUA","RUA-02"
"RU","VERSHINSKOGO",4484,"NOVAYA ZEMLYA","Kara",75.74545,64.28226,"4","2","4","SE","S",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VIATAU",3959,"NORTH CAUCASUS",,42.75000,43.30000,,,,,,,"Data from Cogely. Exact LAT/LON unknown. Levan Tielidze reported that glacier is located in “RU”.","CAU","CAU-01"
"RU","VIL'KITSKOGO (NORTHERN)",4485,"NOVAYA ZEMLYA","Barents",75.54977,58.36292,"4","3","4","NW","N",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VIL'KITSKOGO (SOUTHERN)",4486,"NOVAYA ZEMLYA","Barents",75.60950,58.40460,"4","2","4","NW","W",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VISYACHIY",3958,"NORTH CAUCASUS",,42.75000,43.30000,,,,,,,"Data from Cogely. Exact LAT/LON unknown. Levan Tielidze reported that glacier is located in “RU”.","CAU","CAU-01"
"RU","VIZE",4326,"NOVAYA ZEMLYA","Barents",76.44337,65.21511,"4","3","4","NW","N",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VODOPADNIY (NO.125)",780,"ALTAY","SEVERO-CHUISKIY",50.04850,87.78080,"3","0","3","N","N",,"Former POLITICAL_UNIT SU was adjusted according to reported LAT/LON.Entry from former field AUTHORS: ""YU. K. NAZOZHNIY""","ASN","ASN-04"
"RU","VOEYKOVA",4487,"NOVAYA ZEMLYA","Barents",76.33755,64.50913,"4","3","4","NW","NW",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VOICEKHOVSKY ICE CAP (BOLSHEVIK ISLAND)",20512,,,78.96710,102.6260,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","VOICEKHOVSKY ICE CAP (BOLSHEVIK ISLAND)",20513,,,78.95870,102.5040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","VOICEKHOVSKY ICE CAP (BOLSHEVIK ISLAND)",20514,,,78.99150,102.6150,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","Vostochnyi Kluhorskiy (762)",22309,,,43.25264,41.87701,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","VOSTOSTOCHNIY KLUKHORSKIY",3787,,,43.23000,41.87000,,,,,,,"Former POLITICAL_UNIT SU was adjusted according to reported LAT/LON.based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)","CAU","CAU-01"
"RU","VYLKI 1",4488,"NOVAYA ZEMLYA","Kara",75.09052,60.56457,"4","3","4","SE","S",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","VYLKI 2",4489,"NOVAYA ZEMLYA","Kara",75.13393,60.82473,"4","3","4","SE","S",,"R. Carr: Lat/lon values are taken close to the glacier terminus","RUA","RUA-02"
"RU","YUGO-VOSTOCHNIY",778,"CAUCASUS","SULAK RIVER",42.35090,46.26910,"5","4","7","NW","NW",,"Former POLITICAL_UNIT SU was adjusted according to reported LAT/LON.Entry from former field AUTHORS: ""V. D. PANOV"".Remarks from LAT/LON-Check: controlled and corrected as supposed from WGI - coordinates. Former LAT/LON: 42.28 / 46.27.","CAU","CAU-01"
"RU","YUNOM",725,"NORTH CAUCASUS","ADYRSU VALLEY",43.21630,42.87180,"5","3","8","NW","W",,"Former POLITICAL_UNIT SU was adjusted according to reported LAT/LON.Coordinates: Data from WGI.","CAU","CAU-01"
"RU","YUZHNIY",779,"CAUCASUS","SULAK RIVER",42.34820,46.25230,"6","4","9","N","N",,"Former POLITICAL_UNIT SU was adjusted according to reported LAT/LON.Entry from former field AUTHORS: ""V. D. PANOV"".Remarks from LAT/LON-Check: controlled and corrected as supposed from WGI - coordinates. Former LAT/LON: 42.28 / 46.25.","CAU","CAU-01"
"RU","Zaramag",22310,,,42.72907,43.85422,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","Zderaso",22311,,,42.30331,46.18718,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"SE","ALEP BASSTAJIEGNA",19422,,,67.29200,17.92200,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","ALEP SAREKJIEGNA",19412,,,67.44000,17.70300,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","ALEP VASSJAJIEGNA",19429,,,67.27800,17.95800,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","BALGATJIEGNA",19426,,,67.18600,17.58300,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","BALLINRIEHPPIJOKELN",19440,,,68.22000,18.77400,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","BEAIVVEJIETNJA",19363,,,68.54500,18.33200,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","BIERIKJIEGNA",19420,,,67.34400,17.90200,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","BJOERLINGS GLACIAER",3963,"N SWEDEN","KEBNEKAISE",67.89000,18.54000,,,,,,,"Data from Cogley.","SCA","SCA-01"
"SE","GALLANVARRI",19361,,,68.14500,18.16600,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","GASKKA SAREKJIEGNA",19423,,,67.42900,17.75000,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","GUHKESRIEHPPIJOKELN",19459,,,68.20800,18.82700,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","GUNGANIEHKKI",19362,,,68.11800,18.20600,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","HAMBERGSJOKELN",19395,,,67.57700,17.43100,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","HELAGSGLACIAEREN",19467,,,62.90300,12.46100,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-03"
"SE","HYLLGLACIAEREN",344,"N SWEDEN","NW SAREK",67.58000,17.47000,"5","3","8","N","N",,,"SCA","SCA-01"
"SE","ISFALLSGLACIAEREN",333,"N SWEDEN","KEBNEKAISE",67.91500,18.56800,"5","3","6","E","E",,,"SCA","SCA-01"
"SE","JIEGNAFFOJIEGNA",19367,,,67.18700,16.69700,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","KARSOJIETNA",330,"N SWEDEN","ABISKO",68.35800,18.32070,"5","3","8","NE","E",,,"SCA","SCA-01"
"SE","KASKASATJ SE",329,"NORTHERN SWEDEN","KEBNEKAISE",67.93800,18.60300,"5","3","6","SE","S",,,"SCA","SCA-01"
"SE","KEBNEPAKTEGLACIAEREN",19448,,,67.92400,18.56300,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","KEBNETJAKKAGLACIAEREN",19436,,,67.88700,18.57000,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","KUOTOTJAKKAGLACIAEREN",328,"N SWEDEN","N KEBNEKAISE",68.15000,18.57000,"5","2","8","NE","N",,,"SCA","SCA-01"
"SE","LANJEKJIEGNA",19368,,,67.36500,17.31700,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","LULEP BASSTAJIEGNA",19431,,,67.29100,17.96400,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","LULEP VASSJAJIEGNA",19428,,,67.27900,17.98800,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","MARMAGLACIAEREN",1461,"NORTHERN SWEDEN","KEBNEKAISE",68.08000,18.68000,"5","2","1","E","E",,,"SCA","SCA-01"
"SE","MASKONAIVEGLACIAEREN",19469,,,65.92800,15.23500,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","MIKKAJEKNA",338,"N SWEDEN","SAREK",67.41500,17.69300,"5","1","8","S","S",,,"SCA","SCA-01"
"SE","MOARHMMABAKTIGLACIAEREN",19442,,,68.10100,18.68100,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","N AHKAJIEGNA",19416,,,67.31600,17.52000,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","N KASKASAPAKTEGLACIAEREN",19461,,,67.94600,18.55700,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","N KASKASATJAKKAGLACIAEREN",19444,,,67.94700,18.60800,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","N SYTERGLACIAEREN",19468,,,65.89800,15.24700,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","NIJAKJIEGNA",19410,,,67.47600,17.52000,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","NUORTAP LUOTTHOJIEGNA",19382,,,67.25800,17.39300,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","NUORTAP OALGASJJIEGNA",19404,,,67.34500,17.63100,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","OARJEP LUOTTHOJIEGNA",19378,,,67.25000,17.42100,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","OARJEP OALGASJJIEGNA",19424,,,67.33300,17.61100,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
"SE","OARJEP SAREKJIEGNA",19421,,,67.41200,17.78000,,,,,,,"Info derived from RGI 6.0.","SCA","SCA-01"
